release_year,release_month,budget,popularity,runtime,vote_average,vote_count,lang_en,lang_others,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_science_fiction,genre_tv_movie,genre_thriller,genre_war,genre_western,revenue,ROI,ROI_category
2003,8,75600000,9.9622,122,4.051,467,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7266209,-90.38861243386243,High Risk
2013,5,75000000,10.2624,116,7.334,15714,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,351723989,368.9653186666667,No Risk
2005,8,45000000,9.7897,109,6.8,2202,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92374674,105.27705333333333,No Risk
1992,9,1200000,8.5287,99,8.122,14548,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2859750,138.3125,No Risk
2011,4,90000000,10.0396,96,6.7,6781,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,483866772,437.6297466666666,No Risk
2024,3,100000000,9.8208,115,6.503,1756,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201967521,101.96752099999999,No Risk
2016,8,0,10.8818,87,7.147,1355,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,413334,inf,No Risk
2014,7,170000000,9.6211,130,7.33,11617,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,710644566,318.02621529411766,No Risk
2004,11,30000000,9.46,87,7.029,2944,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,140161792,367.2059733333333,No Risk
2024,11,53400000,9.8507,136,6.7,254,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5450715,-89.79266853932583,High Risk
1988,3,15000000,9.6406,92,7.375,7842,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84554197,463.6946466666667,No Risk
2020,11,65000000,11.2995,95,7.465,3896,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,215905815,232.1627923076923,No Risk
2016,11,180000000,9.5842,132,7.316,18991,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,809342332,349.63462888888887,No Risk
2013,9,12000000,10.7038,123,7.914,8679,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,87100449,625.837075,No Risk
2015,10,245000000,8.3278,148,6.556,10666,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,880707597,259.4724885714286,No Risk
1997,12,20000000,9.92,116,8.447,13281,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,230098753,1050.493765,No Risk
2001,4,10000000,10.1981,122,7.916,11718,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,173921954,1639.2195399999998,No Risk
2022,3,1000000,9.9187,106,6.736,3470,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,15113105,1411.3104999999998,No Risk
2007,3,61000000,10.5937,124,7.118,5023,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,95700000,56.88524590163935,Low Risk
2021,12,190000000,9.8371,147,6.386,5929,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,156497322,-17.63298842105263,Medium Risk
2014,11,132000000,10.7519,92,6.526,4234,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,373515621,182.96637954545454,No Risk
2025,2,18000000,9.7541,97,6.3,139,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,31010725,72.28180555555555,Low Risk
2015,1,81000000,10.1703,129,7.627,17006,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414351546,411.54511851851856,No Risk
1999,3,10500000,9.4172,98,6.804,3334,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,76347426,627.1183428571429,No Risk
2013,12,23000000,11.2059,126,7.85,14485,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,47351251,105.87500434782609,No Risk
2024,8,20000000,9.1028,102,6.665,1392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,46393906,131.96953,No Risk
2017,2,55000000,9.9494,118,6.479,7702,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,381545846,593.71972,No Risk
2023,9,14000000,10.205,93,6.889,913,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10644463,-23.96812142857143,Medium Risk
1984,6,9000000,10.6866,90,7.093,1228,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20500000,127.77777777777777,No Risk
2024,8,20000000,10.4964,100,5.248,387,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2014050,-89.92975,High Risk
1997,10,57000000,9.4667,144,7.467,6169,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,153000000,168.42105263157893,No Risk
1993,10,18000000,9.8714,76,7.835,9722,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,75634409,320.1911611111111,No Risk
2014,7,170000000,9.4819,121,7.904,28406,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,772776600,354.57447058823533,No Risk
2025,3,45000000,9.5121,123,6.289,71,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9037963,-79.91563777777777,High Risk
2022,12,50000000,10.5642,126,7.753,3039,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108961677,117.923354,No Risk
2015,10,15000000,10.1755,93,6.5,1956,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14900000,-0.6666666666666667,Medium Risk
2014,7,40000000,9.5993,89,6.46,16251,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,458863600,1047.159,No Risk
2004,5,160000000,9.6879,132,6.371,6123,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,300257475,87.660921875,Low Risk
1982,6,10500000,10.967,115,7.514,11352,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,792965500,7452.052380952381,No Risk
1999,6,130000000,10.7326,88,7.394,6879,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,448200000,244.76923076923077,No Risk
2009,12,90000000,10.3075,129,7.214,14105,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,524028679,482.2540877777778,No Risk
2024,2,80000000,9.3065,117,5.369,2166,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100498764,25.623455,Low Risk
2001,8,37000000,10.1634,115,6.966,5007,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,165335153,346.8517648648649,No Risk
2014,12,48000000,9.8344,109,6.258,5843,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,325800000,578.75,No Risk
2004,4,30000000,8.5499,136,7.874,14160,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,152159461,407.19820333333337,No Risk
2007,7,75000000,9.9989,87,7.009,8109,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,527068851,602.758468,No Risk
2024,3,0,9.3867,119,6.1,127,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,692018,inf,No Risk
2007,3,65000000,10.5395,157,7.526,10764,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,84785914,30.439867692307693,Low Risk
2017,7,150000000,9.2184,107,7.45,16704,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,527000000,251.33333333333331,No Risk
1998,11,80000000,9.6071,95,6.97,9263,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,363258859,354.07357375,No Risk
2023,6,45000000,9.8604,104,6.753,3260,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83000000,84.44444444444444,Low Risk
2001,7,45000000,9.4735,82,5.795,4741,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141220678,213.8237288888889,No Risk
2021,8,110000000,8.8297,115,7.482,9014,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,331526598,201.38781636363638,No Risk
2018,7,62000000,10.1624,121,6.769,5503,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,190400157,207.09702741935482,No Risk
2014,3,170000000,9.676,136,7.655,19044,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,714766572,320.45092470588236,No Risk
2011,3,135000000,10.4169,112,6.87,6631,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,245700000,82.0,Low Risk
2001,7,18000000,9.5055,96,6.787,4123,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,141774679,687.6371055555555,No Risk
1989,6,16400000,9.6388,128,8.302,11574,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,235900000,1338.4146341463415,No Risk
2018,11,50000000,8.3867,130,7.032,5491,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,214200000,328.4,No Risk
2016,1,145000000,9.9821,95,6.908,6158,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,521170825,259.4281551724138,No Risk
2001,1,4500000,10.1546,114,7.771,12667,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,7500000,66.66666666666666,Low Risk
2014,3,85000000,10.1775,139,6.915,12935,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,288885818,239.86566823529412,No Risk
1998,12,70000000,9.7449,99,7.281,4028,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,218613188,212.30455428571426,No Risk
2024,4,55000000,9.6649,132,7.0,2117,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,94182533,71.24096909090909,Low Risk
1999,8,40000000,9.2839,107,7.952,11956,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,672800000,1582.0,No Risk
2006,3,15000000,9.2926,107,6.434,3066,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,69623713,364.1580866666667,No Risk
1992,5,8000000,9.2517,124,7.196,844,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,21706101,171.3262625,No Risk
2012,5,170000000,9.1764,127,5.981,7937,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,396600000,133.29411764705884,No Risk
1987,6,30000000,8.5483,117,8.125,10744,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,46357676,54.52558666666667,Low Risk
1946,12,3180000,8.9396,130,8.274,4463,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9644124,203.27433962264152,No Risk
2010,2,95000000,10.4488,118,6.211,7534,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,226497209,138.4181147368421,No Risk
1978,10,325000,9.1071,91,7.56,5736,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,70260597,21518.64523076923,No Risk
2013,3,135000000,9.7515,98,6.919,7156,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,587204668,334.9664207407408,No Risk
2022,6,16000000,9.461,103,7.575,5074,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,161440742,909.0046375,No Risk
2001,12,92000000,9.2048,145,7.387,5875,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,172989651,88.03222934782609,Low Risk
2024,7,1000000,10.9547,104,6.364,1031,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22057160,2105.716,No Risk
2017,5,230000000,10.4273,129,6.653,12168,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,795922298,246.05317304347824,No Risk
2018,1,62000000,9.6196,143,7.097,7929,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,288175335,364.7989274193548,No Risk
2019,12,416000000,8.9193,142,6.301,10117,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1074144248,158.20775192307693,No Risk
2009,3,130000000,9.2037,163,7.336,9374,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,185258983,42.50691,Low Risk
2023,1,50000000,9.2644,113,6.488,1640,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37800000,-24.4,Medium Risk
1984,6,30000000,7.7942,107,7.491,9136,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,296578797,888.5959899999999,No Risk
2013,6,76000000,8.9056,98,6.931,11428,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,970766005,1177.3236907894736,No Risk
2023,8,0,9.7174,87,7.249,279,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2000000,inf,No Risk
2009,6,90000000,8.9887,94,6.753,8427,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,886686817,885.2075744444445,No Risk
2022,1,75000000,9.3625,92,7.072,2829,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18500000,-75.33333333333333,High Risk
2011,7,140000000,9.7786,124,6.999,21737,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,370569774,164.69269571428572,No Risk
2017,10,1000000,10.1723,94,6.261,3086,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1786396,78.6396,Low Risk
1993,6,63000000,8.8906,127,7.952,16643,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,920100000,1360.4761904761904,No Risk
2011,5,150000000,9.2724,91,7.035,7345,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,665692281,343.794854,No Risk
2024,7,100000000,7.6183,132,6.843,883,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42247783,-57.752216999999995,High Risk
2019,12,100000000,10.0217,119,7.989,12687,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,394638258,294.638258,No Risk
1988,12,12000000,12.6042,86,7.252,3815,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152356177,1169.6348083333332,No Risk
2015,9,61000000,9.854,131,6.732,10515,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,312296056,411.9607475409836,No Risk
2000,4,7000000,9.1577,102,7.404,11295,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,34300000,390.0,No Risk
2014,4,4000000,9.7854,87,6.1,1480,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25343661,533.591525,No Risk
2022,10,250000,8.9287,138,6.717,2214,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15741780,6196.712,No Risk
2006,10,19000000,9.8771,118,7.753,10718,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,83258226,338.2011894736842,No Risk
2017,9,104000000,8.5077,141,6.958,10561,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,410902662,295.09871346153847,No Risk
2019,11,159000000,8.6727,209,7.594,6989,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,968853,-99.39065849056604,High Risk
2019,10,185000000,9.4093,128,6.42,5235,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,261119292,41.145563243243245,Low Risk
2009,7,7500000,9.6385,95,7.294,10348,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,60781545,710.4205999999999,No Risk
2024,9,0,8.4351,123,7.611,202,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,470300,inf,No Risk
2023,7,14500000,7.6589,131,7.991,2506,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,250600000,1628.2758620689656,No Risk
2016,6,120000000,8.2379,129,6.823,10862,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,334897606,179.08133833333332,No Risk
2012,9,85000000,9.206,91,6.957,8728,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,358375603,321.61835647058825,No Risk
2024,12,12000000,9.9074,109,7.3,35,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8104331,-32.463908333333336,Medium Risk
2002,5,80000000,9.6925,83,7.692,4648,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,122563539,53.20442375,Low Risk
2002,5,80000000,9.6925,83,7.692,4648,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,122563539,53.20442375,Low Risk
1984,6,8000000,9.8984,126,7.196,4292,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,130442786,1530.534825,No Risk
2015,11,160000000,10.0557,137,6.898,12693,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,653428261,308.392663125,No Risk
2015,7,150000000,10.1317,131,7.207,8987,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682716636,355.144424,No Risk
2024,8,800000,9.7116,80,4.2,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5737,-99.282875,High Risk
2006,3,80000000,8.7967,91,6.708,9861,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,660998756,726.248445,No Risk
2007,3,65000000,9.6827,116,7.186,13932,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,456082343,601.6651430769231,No Risk
2016,2,4000000,9.8314,92,6.983,7149,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,40423945,910.5986250000001,No Risk
1978,4,0,8.8926,110,7.0,373,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5786368,inf,No Risk
2022,1,30000000,9.9418,134,7.825,602,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,9464198,-68.45267333333334,High Risk
1959,11,15000000,8.9632,222,7.878,2843,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,164000000,993.3333333333334,No Risk
2009,5,200000000,8.2231,115,6.06,6576,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,371353001,85.6765005,Low Risk
2023,3,125000000,9.0824,130,6.484,3256,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,134038006,7.2304048,Low Risk
2019,11,1203235,9.0342,95,6.966,7308,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1090116,-9.401239159432697,Medium Risk
2011,7,50000000,8.686,118,7.263,8691,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,145079584,190.159168,No Risk
2011,12,145000000,9.4416,133,7.093,10037,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,694713380,379.11267586206895,No Risk
1993,4,0,8.9465,77,6.2,33,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1575158,inf,No Risk
2004,4,21000000,9.3764,110,6.721,3627,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31635150,50.643571428571434,Low Risk
1997,9,62000000,8.914,137,7.136,1823,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1100000,-98.22580645161291,High Risk
1986,6,13000000,9.383,113,6.297,2247,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,115103979,785.415223076923,No Risk
2016,9,110000000,8.3698,127,6.838,10096,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,296482446,169.52949636363635,No Risk
1956,10,13000000,9.7681,220,7.8,1651,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,122700000,843.8461538461538,No Risk
1994,8,0,9.2629,82,6.8,1229,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,67308282,inf,No Risk
2007,2,10000000,8.5856,102,5.7,2425,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159814490,1498.1449,No Risk
1999,5,42000000,8.8696,124,7.263,6233,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,363889678,766.4039952380953,No Risk
2023,4,18000000,8.8237,103,6.959,2839,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,76987621,327.70900555555556,No Risk
2013,6,225000000,9.7237,143,6.6,15342,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,668045518,196.9091191111111,No Risk
2002,1,11800000,10.5475,101,7.756,4083,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,47494916,302.49928813559325,No Risk
1992,3,0,9.1716,94,5.5,22,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1201428,inf,No Risk
2014,10,8500000,8.2364,118,7.7,10983,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,50300000,491.764705882353,No Risk
2024,4,3500000,8.0638,111,6.2,152,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,864825,-75.29071428571429,High Risk
2024,10,30000000,8.872,114,6.83,1612,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21418477,-28.60507666666667,Medium Risk
2018,2,40000000,11.7629,115,6.424,8788,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,43070915,7.6772875,Low Risk
2003,11,150000000,8.7607,129,6.732,10098,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,424988211,183.325474,No Risk
1984,3,1000000,8.1964,117,8.0,3688,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9016411,801.6410999999999,No Risk
2022,8,0,7.8526,115,7.2,1051,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,150797338,inf,No Risk
2018,4,120000000,9.2225,107,6.455,7158,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,428028233,256.69019416666663,No Risk
2021,3,200000000,8.775,114,7.578,10151,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,470116094,135.058047,No Risk
2006,9,76000000,8.6601,109,7.614,7261,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,70595464,-7.111231578947369,Medium Risk
2006,11,150000000,8.5559,144,7.557,10906,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,599045960,299.3639733333334,No Risk
2024,3,9000000,9.4546,89,6.237,1384,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,35340015,292.66683333333333,No Risk
2007,8,140000000,9.6348,90,6.477,3390,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258097122,84.35508714285714,Low Risk
2011,4,40000000,8.3456,111,6.458,3825,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,97231420,143.07855,No Risk
2013,6,200000000,8.5654,104,7.0,10769,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,743600000,271.8,No Risk
2009,3,175000000,9.2689,94,6.217,4692,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,381509870,118.00564,No Risk
2006,12,40000000,9.2324,139,7.582,5696,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,120654337,201.6358425,No Risk
2024,6,30000000,8.7279,102,6.4,1233,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,51147812,70.49270666666668,Low Risk
2018,11,175000000,8.8061,112,7.2,7676,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,529323962,202.47083542857146,No Risk
1989,5,48000000,9.9241,127,7.846,10346,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474171806,887.8579291666666,No Risk
2012,10,200000000,8.4963,143,7.247,15388,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1108594176,454.29708800000003,No Risk
2016,10,60000000,8.1301,118,5.993,4982,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162100000,170.16666666666666,No Risk
2008,1,50000000,10.5657,92,6.682,3991,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,113200000,126.4,No Risk
2024,5,22000000,8.0335,96,5.094,319,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12610418,-42.67991818181818,Medium Risk
2023,8,104000000,9.0893,128,6.707,2737,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,130788072,25.757761538461537,Low Risk
2018,1,35000,8.9551,84,6.347,2642,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,421798,1105.1371428571429,No Risk
2008,12,150000000,9.9164,166,7.59,13000,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,335800000,123.86666666666666,No Risk
2021,12,0,8.9518,105,8.136,1469,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,195870885,inf,No Risk
2021,12,0,8.9518,105,8.136,1469,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,195870885,inf,No Risk
2020,8,60000000,8.0801,95,7.451,2872,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4700000,-92.16666666666666,High Risk
2024,7,40000000,9.261,90,6.8,265,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,32227855,-19.4303625,Medium Risk
2004,10,1200000,8.9959,103,7.417,9407,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,104004218,8567.018166666667,No Risk
2015,7,130000000,8.6844,117,7.071,19990,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,519311965,299.4707423076923,No Risk
